id,Title,Singer,Lyric,genre,path,gender
443,Summer (Feat. BE’O (비오)),Paul Blanco,The sun goes up I'm sorry I forgot her name I don't do love 어제는 잊기로 해 I been living like this Living like this Living like this I been living like this 담배빵 On a brand new Bottega bag 어제보다 더 취해서 집에 가네 Are you Thinking 'bout me (Thinking 'bout me) Thinking 'bout me (Thinking 'bout me) Thinking 'bout me Are you thinking 'bout me But 사실 너가 없어서 내가 꿈꿔 왔던 거 전부 의미가 없어진 건 아니 없어진 건 아니 The sun goes up I'm sorry I forgot her name I don't do love 어제는 잊기로 해 I been living like this Living like this Living like this I been living like this 샴페인을 쏟아 니가 준 Cartier 위에 The f*** is this girl tapping on my back Are you Thinking 'bout me Thinking 'bout me Thinking 'bout me Are you thinking 'bout me 너한텐 My life’s good 나는 불평 못해 아무거나 갖다 네 빈자리를 채우려 하지만 말처럼 쉽진 않네 Every night every night Ay ay Don Julios gets popped This yungin from the block 압구 Zombie walking 오늘도 Move in silence 내 옆에 쌓이는 많은 것들이면 충분해 나는 나 며칠 갤러리 안 들어가면 돼 It ain't nothing yeah yeah Stay 방금 내가 한 말은 실수였어 oh wait 니가 저질렀던 실수를 전부 머리에서 지우고 담배불에 다 태우면 돌아올래 Baby girl I'm sorry 사람 말은 아직 잘 믿지 못하지 기대하지는 마 Please 너랑 난 어차피 되고 말아 Nothing 내 삶이 시시해 눈앞에 Vvs 있어도 기지개 니가 잘못했잖아 받을 테니까 먼저 전화해 This song is for you 아침에 눈 뜨면 다 꿈이어줘 다 봄인데 눈이 오네 내 맘에만 쭉 니가 뭘 해도 But 사실 너가 없어서 내가 꿈꿔 왔던 거 전부 의미가 없어진 건 아니 없어진 건 아니 yeah yeah Stay 방금 내가 한 말은 실수였어 oh wait 니가 저질렀던 실수를 전부 머리에서 지우고 담배불에 다 태우면 돌아올래 yeah yeah Stay 방금 내가 한 말은 실수였어 oh wait 니가 저질렀던 실수를 전부 머리에서 지우고 담배불에 다 태우면 돌아올래 내가 아닌 저 사람과 새 삶을 만들어가지마 내가 아닌 저 사람과 새 삶을 만들어가지마 내가 아닌 저 사람과 새 삶을 만들어가지마 내가 아닌 저 사람과 새 삶을 만들어가지마,Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/443.mp3,남성
444,봄날,방탄소년단,보고 싶다 이렇게 말하니까 더 보고 싶다 너희 사진을 보고 있어도 보고 싶다 너무 야속한 시간 나는 우리가 밉다 이젠 얼굴 한번 보는 것 조차 힘들어진 우리가 여긴 온통 겨울 뿐이야 8월에도 겨울이 와 마음은 시간을 달려가네 홀로 남은 설국열차 니 손 잡고 지구 반대편까지 가 겨울을 끝내고파 그리움들이 얼마나 눈처럼 내려야 그 봄날이 올까 Friend 허공을 떠도는 작은 먼지처럼 작은 먼지처럼 날리는 눈이 나라면 조금 더 빨리 네게 닿을 수 있을 텐데 눈꽃이 떨어져요 또 조금씩 멀어져요 보고 싶다 보고 싶다 보고 싶다 보고 싶다 얼마나 기다려야 또 몇 밤을 더 새워야 널 보게 될까 널 보게 될까 만나게 될까 만나게 될까 추운 겨울 끝을 지나 다시 봄날이 올 때까지 꽃 피울 때까지 그곳에 좀 더 머물러줘 머물러줘 니가 변한 건지 니가 변한 건지 아니면 내가 변한 건지 내가 변한 건지 이 순간 흐르는 시간조차 미워 우리가 변한 거지 뭐 모두가 그런 거지 뭐 그래 밉다 니가 넌 떠났지만 단 하루도 너를 잊은 적이 없었지 난 솔직히 보고 싶은데 이만 너를 지울게 그게 널 원망하기보단 덜 아프니까 시린 널 불어내 본다 연기처럼 하얀 연기처럼 말로는 지운다 해도 사실 난 아직 널 보내지 못하는데 눈꽃이 떨어져요 또 조금씩 멀어져요 보고 싶다 보고 싶다 보고 싶다 보고 싶다 얼마나 기다려야 또 몇 밤을 더 새워야 널 보게 될까 널 보게 될까 만나게 될까 만나게 될까 You know it all You're my best friend 아침은 다시 올 거야 어떤 어둠도 어떤 계절도 영원할 순 없으니까 벚꽃이 피나봐요 이 겨울도 끝이 나요 보고 싶다 보고 싶다 보고 싶다 보고 싶다 조금만 기다리면 며칠 밤만 더 새우면 만나러 갈게 만나러 갈게 데리러 갈게 데리러 갈게 추운 겨울 끝을 지나 다시 봄날이 올 때까지 꽃 피울 때까지 그곳에 좀 더 머물러줘 머물러줘,Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/444.mp3,남성
445,"이쁜 여자가 좋더라 (Feat. Gist, Jayci yucca)",릴러말즈 (Leellamarz),"멋진 여자 섹시한 여자 귀여운 여자 처음 본 여자 자고 간 여자 많은 여자가 있지만 난 이쁜 여자가 좋더라  오랜만에 만난 넌 왜 폼 떨어졌냐고 착하기만 하면 대체 얻다 써먹냐고 자꾸만 너 친구한테 눈이 가더라고 역시 난 이쁜 여자가 참 좋더라고  You are so pretty You are so cute You are so beautiful 난 침을 뚝 Drip, drip 커피같이 Kiss, kiss me 청소기같이 나쁜 상상 때문에 키가 작나 봐 생각보다 괜찮아 그냥 한번 만나봐  생각보다 괜찮아 돈도 내가 벌잖아 된장녀로 만들어 줄게 너 얼른 골라봐  관리하는 여자 좋지만 넌 그냥 좋지 내 후각은 강아지, 예쁜 애만 쫓지 이름 뭐예요, 혹시 혜지, 민지, 색시? 너를 데리러 갈 때, 내 차는 총알택시  멋진 여자 섹시한 여자 귀여운 여자 처음 본 여자 자고 간 여자 많은 여자가 있지만 난 이쁜 여자가 좋더라  오랜만에 만난 넌 왜 폼 떨어졌냐고 착하기만 하면 대체 얻다 써먹냐고 자꾸만 너 친구한테 눈이 가더라고 역시 난 이쁜 여자가 참 좋더라고  예쁜 여자, 그냥 바로 합격 손대지 마, 더러운 건 너가 원하면 돼줄게, 짜자 잔 팝스타 오늘 말한 거 다 해줄 거야 대신 이거 마시면 나랑 사귀는 거야  나랑 사귀는 거야 싹 다 지우는 거야 언니, 나 여기서 꽤나 잘나가 수입으로 벌어, Top 5 차가 세 대지 자기야, 아침마다 난 골라타 Pretty cute shawty들이 물어봐 'How to find me' Cuz I don’t go out Make money 한참 모자라 Keep going That's yo flex Man, it's funny 한 번 더 돌고 와, 길거리 자기야, 조심해, 저 오빠 차는 풀 리스 이쁜 Ladies, 조심해 줘, 플리즈",Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/445.mp3,남성
446,미쳐버리겠다 (MAD),BE'O (비오),이 노래를 네 이름처럼 이 가사 말을 너의 목소리처럼 불러봐 Find you (find you) I find you (I find you) 찾아 어린애처럼 아 진짜 되는 게 하나도 없네 일도 안되고 완전 벌레 한 것도 없는데 왜 벌써 왔어 Monday 어딘가 허전하지만 모른척해야 하잖아 그래야 또 살아지니까 근데 어차피 다 없어 의미가 답답하고 삭막해 왜 불러 왜 나도 널 부르고 싶어 더 그리고 싶고 알아줬으면 했고 또 꿈은 더 높아 똑같아 너를 떠올리면 조금은 진정됐었는데 이제는 너를 떠올리면 마음이 계속 더 삐뚤어지게 돼 I find you (죽겠어) I find you (돌겠어) 이럴 때는 네가 안아줬는데 I find you (죽겠어) I find you (돌겠어) 너까지 없으니까 아주 미쳐버리겠다 본 순간부터 됐어 이렇게 며칠 동안을 계속 이 상태 당장 머물고 싶어 네 옆에 365 yeah 아주 미쳐버리겠다 정신 못 차리겠다 언제쯤 닿게 될까 (I want you) 365 yeah 아주 미쳐버리겠다 술에 취해 걸어 다녀 알아보면 고갤 숙여 고맙긴 하지만 이런 모습까지 사랑할 건 아니잖아 날 보지 마 아니다 네가 했던 말이 떠올라 세상은 내가 보기 나름이라고 예쁘게 보라고 네가 그랬었나 아 몰라 치워 다 왜 또 너 기억나 어제는 미웠다 오늘은 빌었다 내일은 부질없다 아무튼 삐뚤어질 걸 아마도 더 나는 너를 붙잡으며 조금씩 앞으로 나아갔었는데 이제는 너를 떠올리면 오히려 크게 더 뒷걸음치게 돼 I find you (죽겠어) I find you (돌겠어) 이럴 때는 네가 안아줬는데 I find you (죽겠어) I find you (돌겠어) 너까지 없으니까 아주 미쳐버리겠다 본 순간부터 됐어 이렇게 며칠 동안을 계속 이 상태 당장 머물고 싶어 네 옆에 365 yeah 아주 미쳐버리겠다 Da da da ra I'm still running away Da da da ra 더 추워 난 이제 때려쳐 에라 모르겠다 너까지 없으니까 (I want you) 이 노래를 네 이름처럼 이 가사 말을 너의 목소리처럼 불러봐 Find you Find you Find you Find you 너까지 없으니까 아주 미쳐버리겠다 본 순간부터 됐어 이렇게 며칠 동안을 계속 이 상태 당장 머물고 싶어 네 옆에 365 yeah 아주 미쳐버리겠다 정신 못 차리겠다 언제쯤 닿게 될까 (I want you) 365 yeah 아주 미쳐버리겠다,Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/446.mp3,남성
447,A bientot,임영웅,A bientot A bientot 이 밤이 지나면 괜찮아질 수 있을까 쓰린 내 맘이 회복될 수가 있을까 네가 떠난 빈자리가 너무 크니까 그 공허함에 깔려 겨우 살고 있잖아 기억은 잔인하고 후유증은 지독해 겨우 잠을 이뤄도 꿈자리는 뒤숭숭해 마음의 반을 도려내 버리고 난 후에 너라는 감옥에서 풀려날 수 있었네 38도 탕 안처럼 포근한 그날의 온도는 아직도 나의 가슴에 깊게 뿌리내려 뻗어 미련이란 놈은 공기처럼 내 마음을 드나드네 넌 빌런이자 하나님이야 셀 수 없는 많은 노래를 잉태하고 부숴버렸네 널 향해 나는 기도해 널 향해 나는 기도해 A bientot A bientot 인생은 너무 외로워 너에게 전화를 거네요 A bientot A bientot 인생은 너무 외로워 너에게 전화를 거네요 이럼 안되지만 그때 우린 뜨거운 용암처럼 사랑했네 너의 영은 열이 되어 내 몸에 있네 가열된 너의 온기가 아직도 식질 않네 늦은 새벽 눈물로 가득 찬 내 베개 사진에 찍혀 있던 우리들의 손가락 추억이 되어 흘러내리는 그 손가락 우리의 추억들이 나는 너무 좋았지 라디오에서 소개된 사연들처럼 난 요새 Young Thug Pick Up The Phone 꽂혀있어 너는 어떤 노래를 듣는지 궁금해 아직도 힙합을 듣고 있어 힙합을 듣고 있다면 언젠가 이 노래도 들을 수 있을까 넌 나에게 음악 그 이상의 존재였어 서로를 이해하는 법 몰랐었던 우리들 서툶 때문에 상처를 주고받곤 했잖아 함께 나눈 감정들 너무 달달했기에 다시 예전으로 발걸음을 돌려보려 해도 A bientot A bientot 인생은 너무 외로워 너에게 전화를 거네요 A bientot A bientot 인생은 너무 외로워 너에게 전화를 거네요 이럼 안되지만 인생이 너무 외로워 허공에 말을 걸지만 그건 단조로운 리듬이 돼 그건 단조로운 리듬이 돼 마음이 너무 외로워 허공에 말을 걸지만 그건 단조로운 리듬이 돼 그건 단조로운 리듬이 돼 그건 단조로운 리듬이 그건 단조로운 리듬이 되고 있네 A bientot A bientot 이제는 너를 잊을게 잊을게 A bientot,Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/447.mp3,남성
448,CAKE,ITZY (있지),"ITZY ITZY like that! Cake cake cake cake cake It’s a piece of cake cake cake cake cake Cake cake cake cake cake Yeah piece of cake cake cake cake cake Ooh wee lalala lalala la la Ooh wee lalala lalala la 왕 하고 먹어버려 다 yeah like Cake cake cake cake cake 하늘은 참 파래 또 내 시간은 never waits 똑같은 건 뻔해 또 다른 걸 난 원해 chase 어떻게 모두를 다 맞춰줘 존중해 줘 I do me, you do you, you & I 너는 너 나는 나 좋잖아 Cake cake can’t wait till I bite them 어차피 인생은 내꺼 Baam baam can’t wait till I shoot them 뭘 그리 복잡해 매번 Shake it shake shake it shake shake it shake Bust it up bust it up bust it up 우린 너무나 바빠 yeah like my birthday Maybe 쉽지 않아 anyway 생각대로 everyday 고민 고민 대신에 나만 생각해 이제 다 괜찮아 어때 껌이라고 난 생각해 Alright alright 왕 하고 먹어버려 다 yeah like CAKE CAKE CAKE CAKE CAKE It’s a piece of CAKE CAKE CAKE CAKE CAKE CAKE CAKE CAKE CAKE CAKE Yeah piece of CAKE CAKE CAKE CAKE CAKE Ooh wee lalala lalala la la Ooh wee lalala lalala la 왕 하고 먹어버려 다 yeah like CAKE CAKE CAKE CAKE CAKE 장담 못 해 날씨처럼 it’s up in the air 내일도 너 행복할지 who can guarantee it so A T M 지금이 훨씬 중요해 Yeah, your way, just live it up cause Maybe 쉽지 않아 anyway 생각대로 everyday 고민 고민 대신에 나만 생각 해 이제 다 괜찮아 어때 껌이라고 난 생각해 Alright alright 왕 하고 먹어버려 다 yeah like CAKE CAKE CAKE CAKE CAKE It’s a piece of CAKE CAKE CAKE CAKE CAKE CAKE CAKE CAKE CAKE CAKE Yeah piece of CAKE CAKE CAKE CAKE CAKE Ooh wee lalala lalala la la Ooh wee lalala lalala la 왕 하고 먹어버려 다 yeah like  CAKE CAKE CAKE CAKE CAKE Sometimes sometimes 시원한 바람을 원해 힘이 더 날지 몰라 ooh Sometimes sometimes 가끔 무관심이 편해 Ay 누구든 들리게 말해 Ay 쉽게 좀 생각해 like that 쉽지 않아 anyway 생각대로 everyday 고민 고민 대신에 나만 생각 해 이제 다 괜찮아 어때 껌이라고 난 생각해 Alright alright 왕 하고 먹어버려 다 yeah like",Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/448.mp3,여성
449,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),"거리에서 내 노래가 나와 배낭 메고 여행이나 갈까 지나고 보니 시간은 참 빨라 어떻게 너가 다른 남자를 만나 거리에서 내 노래가 나와 텅 빈 가슴을 채웠었지 야망으로 (야망으로) 어떻게 너가 다른 남자를 만나   Ay Girl, how you do that 도대체 어떻게 그래 내게로 부터 You running away 잡으러 갈 거야 내 노래들이 너가 남자랑 둘이 있을 때 들리게 내 목소리 혹시 그 사람이랑 잘돼가는 중이었다면 미안해 Sorry Oh yeah, 일어나면 축제 Oh yeah, 급하다 급해 Oh yeah, 웃어 짓궂게 그리울 일 없게 일을 해야겠지 Yeah Racks on racks 두르지 Chanel bags 너가 원하던 게 이제 다 있는데 이 내용마저 클리셰야 질척거리는 게 나는 취향인가 봐 다 지나고 아픈 거 이게 후회인가 봐 그냥 접어서 넣어 전부 상자에다가 나중에 시간 되면 한 번씩 꺼내봐   거리에서 내 노래가 나와 배낭 메고 여행이나 갈까 지나고 보니 시간은 참 빨라 어떻게 너가 다른 남자를 만나 거리에서 내 노래가 나와 텅 빈 가슴을 채웠었지 야망으로 (야망으로) 어떻게 너가 다른 남자를 만나   여전히 거기 있을 텐데 못 지운 사진이 수백 개 지우려고 하면 지우려 할수록 이쁜 것도 전부 구겨질 텐데   그 XX보다 내가 못한 게 뭐야 나는 밤새 너를 지켰지 All night long 다시 와주길 바란 소파 너 빼곤 그대로 있어 정말로 빛이 쏟아 내리던 날 너는 나의 손을 잡았고 영원할 것처럼 말한 Let’s just stay one more night 말뿐이었잖아 Black rose in my heart 변해버린 너와 나 With my broken heart 질척거리지 않을게 다시 돌아와 다 끝났어 아프고 너도 후회하잖아 지난 추억들을 꺼내볼까 너와 나 이 노래들 전부 다 너의 얘기잖아   거리에서 내 노래가 나와 배낭 메고 여행이나 갈까 지나고 보니 시간은 참 빨라 어떻게 너가 다른 남자를 만나 거리에서 내 노래가 나와 텅 빈 가슴을 채웠었지 야망으로 (야망으로) 어떻게 너가 다른 남자를 만나   거리에서 내 노래가 나와 배낭 메고 여행이나 갈까 지나고 보니 시간은 참 빨라 어떻게 너가",Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/449.mp3,남성
450,로맨틱 겨울 (Feat. 김진호 Of SG워너비),김진표,저기 길가에 나의 눈앞에 날바라보며 수줍게 넌 살짝 손을 흔드네 나는 대답해 손엔 두잔의 라떼 티를 내며 어깰 으쓱하고 파란불만 기다린다네 겨우 오후 여섯시 반에 벌써 세상은 깜깜해 저 따뜻한 호빵에 조금은 빤해 보여도 또 낭만을 파네 오리털 잠바에 커플 벙어리 장갑에 몸은 움츠려 들면서도 빨간 냄비에 돈을 넣을때면 가슴이 짠해 나무들은 전구들로 덮혀가 술에 취한 친구들은 엎혀가 버스창엔 입김을 호호 애긴 발자국을 콩콩 앞에 앉은 커플은 뽀뽀 사람들이 쳐다봐도 쪽쪽 사방엔 불을 밝힌 트리 이젠바로 로맨틱 겨울이야 해마다 로맨틱겨울이 올때면 혼자 꿈꿔왔던 그 장면 그장면이 지금 펼쳐지고 있어 지금 너같은 여자는 없을 줄 알았는데 사랑 그 설레임에 눈이 올때면 혼자 꿈꿔왔던 그 장면 넌 내품에 안겨 내 팔은 너에게 감겨 사방에 불을 밝힌 트리 로맨틱 겨울이 저기 길가에 나의 눈앞에 날 바라보며 수줍게 넌 살짝 손을 흔드네 나는 대답해 손엔 두잔의 라떼 티를 내며 어깰 으쓱하고 파란불만 기다린다네 너와 난 술에 취해 차가운 길거리에 이땐 너의 손을 슬쩍 곧바로 나의 코트 주머니에 원래 사랑은 유치해 겨울은 더해 여름에 비해 얼마나 고마운지 그대가 바로 지금 나의 옆에 있기에 전에 내가 보드를 좀 탄다 말했지만 사실은 나 내일 처음으로 타봐 아까 내가 박박 우겼지만 사실 너가 처음은 아니야 니 느낌이 맞아 미안해 거짓말을 한건 당근 잘 보이고 싶었던 만큼 행복은 모두 내차지 어딜가든 너와 함께할래 끝까지 해마다 로맨틱 겨울이 올때면 혼자 꿈꿔왔던 그 장면 그장면이 지금 펼쳐지고 있어 지금 너같은 여자는 없을 줄 알았는데 사랑 그 설레임에 눈이 올때면 혼자 꿈꿔왔던 그 장면 넌 내 품에 안겨 내 팔은 너에게 감겨 사방에 불을 밝힌 트리 로맨틱 겨울이 하얀 눈은 내리고 너와 난 웃음짓고 사랑 가득한 날아 갈 듯한 기분좋게 취해버린 기분이고 너와 난 반쯤 미쳐 하늘에다 크게 소리쳐 사랑 한다고 행복 하다고 미칠것만 같다고 Not to the future 하얀 눈은 내리고 너와 난 웃음짓고 사랑이 가득한 난 날아 갈 듯한 기분좋게 취해버린 기분이고 너와 난 반쯤 미쳐 하늘에다 크게 소리쳐 사랑 한다고 행복 하다고 미칠것만 같다고 Not to the future,Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/450.mp3,남성
451,Right Now (Feat. Crush),쿠기 (Coogie),찰나의 눈빛에 흔들려 내 맘 시간이 없는데 벌써 late at night 숨을 고른 채 전화기를 집어 You’re my hype girl 니 앞으로 뛰어  I got money you gon need it 뭐든 말해봐 차 시계 단 한 번에 느꼈어 난 널 만나면 더 낼 수 있지 세금도  Pull up pull up I’m coming girl 풀어 풀어 니 경계를 girl 사실 난 접근하지 않아 쉽게 저 멀대들은 머리에 왁스 빼면 시체  뭘 그리 고민해 난 지금에 여기에 너 말고 다른 덴 눈도 안 가는데 소문들이 날 끌어내리려 하지 매일 근데도 날 믿어주면 I’ll give you everything  지금 right now 왜 그래 자꾸만 흔들리게 해 지금 right now 가만히 있던 날 움직이게 해  간 보는 거 난 재미없어 너가 아니면 의미 없어 지금 right now I need you right now  간 보는 거 난 재미없어 너가 아니면 의미 없어 지금 right now I need you right now  Cruisin’ in my whip stars above be our script 너와 함께라면 feels like we’re on a moon trip 다들 내게 묻지 얼마나 사랑하는지 바다보다 커 그 안에서 swim  You're so sweet 달콤한 이 사랑은 never tripped 저 비싼 명품들은 정답이 아니지 너의 내면이 더 빛나 like diamond Oh shining  I wish you by my side oh yeah You make me sing it la la la oh yeah 밤새 떠오를것같아 난 all day  Ain’t no bluff 한순간도 넘보지 못하게 got you 손 닿을 수 없게 해 너란 작품을 아껴줄게 열어줘 너의 마음을  지금 right now 왜 그래 자꾸만 흔들리게 해 지금 right now 가만히 있던 날 움직이게 해  간 보는 거 난 재미없어 너가 아니면 의미 없어 지금 right now I need you right now  간 보는 거 난 재미없어 너가 아니면 의미 없어 지금 right now I need you right now,Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/451.mp3,남성
452,Trip (Feat. Hannah),릴러말즈 (Leellamarz),배낭 메고 여행이나 갈까 머리도 식힐 겸 지금 말야 아무런 계획도 없이 나 혼자 여행이나 다녀오지 뭐 숨 좀 쉬고 싶어서 잠깐이면 돼 잠깐이면 눈 깜빡한 사이에 돌아올게 잠깐이면 돼 잠깐이면 잠깐이면 돼 잠깐 잠깐이면 돼 잠깐이면 해 뜨기 전 까지 딱 돌아올게 잠깐이면 돼 잠깐이면 잠깐이면 돼 잠깐 잠깐 holup wait 머리는 아파 오는데 어디 잠깐 나를 달래줄 곳으로 여행이나 다녀오려 해 맛있는 거 멋있는 거 전부 느끼고 노래로 쓸게 바래졌던 나의 기억 속 잠들었던 그 추억 속에 나는 다섯 살 때쯤 일본에서 중학교 때쯤 유럽으로 대학 들어가곤 전 세계를 이제는 가고파 조용한 곳 맛있는 거 멋있는 거 전부 느끼고 노래로 쓸게 옆에는 yolin 비행기 표 다른 건 하나도 필요 없어 배낭 메고 여행이나 갈까 머리도 식힐 겸 지금 말야 아무런 계획도 없이 나 혼자 여행이나 다녀오지 뭐 숨 좀 쉬고 싶어서 잠깐이면 돼 잠깐이면 눈 깜빡한 사이에 돌아올게 잠깐이면 돼 잠깐이면 잠깐이면 돼 잠깐 잠깐이면 돼 잠깐이면 해 뜨기 전 까지 딱 돌아올게 잠깐이면 돼 잠깐이면 잠깐이면 돼 잠깐 umm wait take me away 나도 떠나고 싶어 나도 느끼고 싶어 그 자유 그 여유 그거 누리고 싶어 여행 떠날래 너가 제일 잘 알잖아 돌아오고 싶지 않을지도 몰라 umm 만나볼래 새로운 사람 새로운 느낌 가보고 싶어 떠나고 싶어 이제는 떠나볼래 잠깐이면 돼 잠깐이면 눈 깜빡한 사이에 돌아올게 잠깐이면 돼 잠깐이면 잠깐이면 돼 잠깐 잠깐이면 돼 잠깐이면 해 뜨기 전 까지 딱 돌아올게 잠깐이면 돼 잠깐이면 잠깐이면 돼 잠깐,Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/452.mp3,남성
453,Shut Down,BLACKPINK,"Blackpink in your area Blackpink in your area  컴백이 아냐 떠난 적 없으니까 고개들이 돌아 진정해 목 꺾일라 분홍빛의 얼음 drip drip drip freeze ‘em on sight Shut it down what what what what  게임이 아냐 진 적이 없으니까 짖어봐 네 목에 목줄은 내 거니까 땅바닥에 닿은 pedal we go two zero five Shut it down uh uh uh uh  초록 비를 내려 머리 위로 Don’t trip, baby 겸손하게 그냥 앉아있어 Just sit, baby  Praying for my downfall, many have tried, baby Catch me when you hear my Lamborghini go vroom, vroom, vroom, vroom  When we pull up you know it’s a shutdown 간판 내리고 문 잠가 shut down Whip it whip it whip it whip it Whip it whip it whip it whip it It’s black and it’s pink once the sun down  When we pull up you know it’s a shutdown 간판 내리고 문 잠가 shut down Whip it whip it whip it whip it Whip it whip it whip it whip it Keep watching me shut it down  Nah You don’t wanna be on my bad side that’s right I’m slidin’ through Bunch of wannabes that wanna be me, me three if I was you Been around the world, pearls on ya girl, VVS's we invested uh Need a lesson see the necklace, see these dresses We don’t buy it we request it uh  A rockstar, a popstar but rowdier Say bye to the paparazzi, get my good side, I'll smile for ya Know it ain’t fair to ya, it’s scarin’ ya like what now Blackpink in your area, the area been shut down. It’s a shutdown  네 다음 답안지야 똑바로 봐 don’t sleep baby 뒤집어봐 이건 가격표야 ain’t cheap baby  Stay in your own lane ‘cause I’m ‘bout to swerve Catch me when you hear my Lamborghini go vroom, vroom, vroom, vroom  When we pull up you know it’s a shutdown 간판 내리고 문 잠가 shut down   Whip it whip it whip it whip it Whip it whip it whip it whip it  It’s black and it’s pink once the sun down  When we pull up you know it’s a shutdown 간판 내리고 문 잠가 shut down  Whip it whip it whip it whip it Whip it whip it whip it whip it  Keep watching me shut it down  Shut it down Blackpink in your area Shut it down woah woah woah woah Shut it down Blackpink in your area Keep talking we shut you down",Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/453.mp3,여성
454,Pink Venom,BLACKPINK,"Kick in the door Waving the coco 팝콘이나 챙겨 껴들 생각 말고 I talk that talk Runways I walk walk 눈 감고 pop pop 안 봐도 척  One by one then Two by two 내 손끝 툭 하나에 다 무너지는 중 가짜 쇼 치곤 화려했지 Makes no sense You couldn’t get a dollar outta me  자 오늘 밤이야 난 독을 품은 꽃 네 혼을 빼앗은 다음 Look what you made us do  천천히 널 잠재울 FIRE 잔인할 만큼 아름다워  I bring the pain like  This that pink venom This that pink venom This that pink venom Get ‘em, get ‘em, get ‘em Straight to ya dome like whoa whoa whoa Straight to ya dome like ah ah ah  Taste that pink venom Taste that pink venom Taste that pink venom Get ‘em, get ‘em, get ‘em Straight to ya dome like whoa whoa whoa Straight to ya dome like ah ah ah  Black paint and ammo, got bodies like Rambo Rest in peace, please light up a candle This da life of a vandal, masked up and I’m still in Celine Designer crimes or it wouldn’t be me  Diamonds shinin’ drive in silence I don’t mind it I’m ridin’ Flyin’ private side by side with da pilot Up in the sky And I’m wildin’, stylin’ on them and there’s no chance Cuz we got bodies on bodies like this a slow dance  자 오늘 밤이야 난 독을 품은 꽃 네 혼을 빼앗은 다음 Look what you made us do  천천히 널 잠재울 FIRE 잔인할 만큼 아름다워  I bring the pain like  This that pink venom This that pink venom This that pink venom Get ‘em, get ‘em, get ‘em Straight to ya dome like whoa whoa whoa Straight to ya dome like ah ah ah  Taste that pink venom Taste that pink venom Taste that pink venom Get ‘em, get ‘em, get ‘em Straight to ya dome like whoa whoa whoa Straight to ya dome like ah ah ah  원한다면 provoke us 감당 못해 and you know this  이미 퍼져버린 shot that potion 네 눈앞은 핑크빛 ocean  Come and give me all the smoke 도 아니면 모 like I’m so rock and roll  Come and give me all the smoke 다 줄 세워 봐 자 STOP DROP  I bring the pain like  La tatata La tatata La tatata La tatata La tatata La tatata  Straight to ya Straight to ya Straight to ya dome like  La tatata La tatata La tatata La tatata La tatata La tatata  I bring the pain like",Hiphop,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/454.mp3,여성
